RowID,CollectionDate,Site,Speaker,Utterance,Content_Focus,Media_Production,Inclusive_Disposition,Social_Disposition
925,20171030,SVHS,Alison,Thank you Denis,0,0,0,0
926,20171030,SAG,Denis,Thank you a lot. Any other comment? Any other question about Alison's Sway?,0,0,0,0
927,20171030,SAG,Denis,If there's no other question,0,0,0,0
928,20171030,SAG,Ateamate,Denis the question that on the chat window  did Alison  did you work on alone or was it a group Sway? Who worked on this Sway? Could you add names on the Sway? Another question what would you like to ,0,0,1,0
929,20171030,SVHS,Alison,So yeah I actually worked on this presentation alone. And answering this question from Zach  what would I like to encourage others to consider about adding or considering adding to or contributing to it.,1,0,0,0
931,20171030,SVHS,Alison,Yeah cause I know this is a very broad topic. And like I barely touched on a lot of these subjects. And there's so much depth into this topic that I could readdress it. So yeah I strongly encourage everyone to add onto this because there's so much more that could be addressed in this presentation. On this topic. So.,1,0,0,0
932,20171030,SAG,Denis,Okay. I hope Zach is content with the answer to the question. And that's nice. Thank you there to show that he's contended. Then again  if there is no other comment or question I would like to ask if maybe Marianna's around to share her presentation? Either Marianna or Trinity or Hermon? Is Marianna around or Trinity or Hermon to share their presentation?,0,0,1,0
933,20171030,SVHS,Alison,They're not here. I know Marianna she had to leave and Trinity wasn't actually able to make it out today.,0,0,0,0
934,20171030,SAG,Denis,Okay thank you. Then Hermon? Do you have  let me check.,0,0,0,0
935,20171030,SVHS,Israel,Dennis this is Israel. Just so you know Marianna needed to leave like I mentioned to you earlier. She was here she was just ready to start our meeting and then she received a phone call and so she had to leave. Trinity she sent me an email yesterday telling me that today's her dad's birthday so happy birthday  and so they had some plans last minute. And Hermon she needed to go to practice a cross country practice today. I think they're gonna go to playoffs or something like that so she needed to be there. So please stay tuned  those presentations are coming along the way. By the way we at Students Create  you wanna tell them about the way we work like your health is connected to cross country and then?,0,0,0,0
936,20171030,SVHS,Alison,So I know that Marianna and Trinity actually partnered up  and they had their own project ideas. Like I know Marianna was doing natural disasters and Trinity was doing how we could provide energy to places that are effected by natural disasters. So they actually partnered up to work together on how to solve these issues. Which I thought was very cool. And I know someone was doing a project on cross country. And how that could be relating to my project about the health and wellness attribute of my project.,1,0,0,1
937,20171030,SAG,Denis,Okay. Thank you Alison for that. And maybe to ask Israel this  we would  would they be able to make it maybe the next meetup maybe next week?,0,0,0,1
938,20171030,SVHS,Alison,When was the next meetup?,0,0,0,0
939,20171030,SAG,Denis,Will Marianna  Trinity be able to share their presentation next week? In the next meetup?,0,0,0,0
940,20171030,SAG,Denis,Oh I hope so. Then maybe move away from presentation. There's some questions that were asked. Alicia. Alicia asked  what scientific phenomenon do you find most fascinating? Alicia  are you around?,1,0,1,0
941,20171030,NYSCI,Alicia,Yeah still here.,0,0,0,0
942,20171030,SAG,Denis,Yeah please may you ask your question again?,0,0,0,0
943,20171030,NYSCI,Alicia,So my question was what scientific phenomenon do you find most fascinating or any scientific topic in general that you would love to study in depth?,1,0,0,0
944,20171030,SAG,Denis,Okay. Thank you. So the question is which are the scientific phenomenons that you find most fascinating? Let me take an example of the one I found more interesting it's about the sailing stone. Let me share a screen with you about this. Let me just share a screen with you. So this sailing stone you can also call it sliding rocks  or moving stones  so these are where rocks move and inscribe along smooth valley without human or animal intervention. So you can find that there's some areas where you find stones then especially in the Northern like Canada  northern hemisphere so you find the stone they just move without animals or human intervention. So I find that what cause the movement of these stones. But to this century the science are saying that because they normally move mostly during the melting of the ice sheet where a storm is at a certain point then when a storm is on the then that water act as a lubricant. And make the stone to move. So most of the concepts I have not to discover but I just found that to share. So that's one of my example of some of the most fascinating phenomenons that are available. So maybe I really appreciate if you can share yours.,1,0,1,0
945,20171030,NYSCI,Alicia,Sorry you said me?,0,0,0,0
946,20171030,SAG,Denis,Pardon? In case you have anything you can share but since you asked the question I would like to give the chance to Alison and Jake to share something about the most interesting scientific phenomenon that they know.,0,0,1,0
947,20171030,SVHS,Jake,Yeah I know one. A few years back I went on a field trip up in California and outside of San Francisco there is a place called the mystery spot. And it's a couple of hills that visually speaking gravity doesn't work the way you think it would. So whenever you go there  there's like a few houses there you can walk in. And you'll feel like you're walking normally but you'll be walking at about a 30 degree slant to the side. And they have a cool thing you can do there where they have a board and it's placed flat and it looks flat  and if you put a ball on one end it rolls up the board instead of down. And that's because of the  I think it's the magnetic pole has some weird force around there. To wherever everything just looks like it's slanted to the side. Even though it's really not.,1,0,0,0
948,20171030,SAG,Denis,Wow. That's really nice. Alicia do you have any  do you want any verification maybe why it would lean to the side. Anything for Jake?,0,0,1,1
949,20171030,NYSCI,Alicia,Sorry can you repeat that?,0,0,0,0
950,20171030,SAG,Denis,Do you need any clarification from Jake on what he has said?,0,0,0,0
951,20171030,NYSCI,Alicia,I was just curious as to where he heard that story.,0,0,0,0
952,20171030,SVHS,Jake,I have actually been there. It's called the Mystery Spot in California. They have their own website. There's videos you can look up online about it. It's a really famous tourist attraction by San Francisco.,1,0,0,0
953,20171030,SAG,Denis,Thank you Jake. Atemate do you have anything you find interesting  scientific phenomenon that you find interesting?,0,0,1,0
954,20171030,SAG,Ateamate,First there is volcanic fires. When they erupt the you can go ahead and watch some videos but you see like when they erupt they form that fire. Even when let's say fire something like let's say a hill  you might think it's an eruption only to find the a friend of mine shared with me okay there's a fire that occurred at a hill. This shows like oh my god an eruption and this so beautiful but.,1,0,0,0
955,20171030,SAG,Denis,So Atemate if I may ask  you have said that it was ,0,0,1,0
956,20171030,SAG,Ateamate,It was in Namibia it was  as in those fire around the hill. And the smog  and then the sparkles of fire  and it just looked like an eruption with the rocks exploded. When they explode out it just look like an eruption.,1,0,0,0
957,20171030,SAG,Ateamate,I don't know.,0,0,0,0
959,20171030,IC4,Zach,Denis we can't hear you anymore,0,0,0,0
960,20171030,SAG,Ateamate,I think we lost Denis. Okay  go ahead Zach.,0,0,1,0
961,20171030,IC4,Zach,Just going back to Alison's presentation  at the beginning  let me just share that  can you see my screen?,0,0,0,0
963,20171030,IC4,Zach,Okay. Alison are you able to share your  let me see. Yes. My screen.,0,0,0,0
964,20171030,IC4,Kristina,Zach can you try one more time  I just promoted you try again.,0,0,0,0
965,20171030,IC4,Zach,Oh great. Can you see my screen now?,0,0,0,0
966,20171030,IC4,Zach,Good. So I have been looking at this map  I believe it's the map of the USA  and there's a lot of information on this map. I don't know if Alison  can you just say a little bit more about this map and what it tells us about please?,1,0,1,0
967,20171030,SVHS,Alison,Yeah. So the chart actually shows the percentage in the population according to each state. So the purple is 30% or more. So you can see that Virginia  Mississippi  and Louisiana have more than 30% of the population obese. While a majority is either in the orange or red which is 25 to 29% or 20 to 24%. So this is just an example of the statistics of the rise in obesity and other diseases that could cause that.,1,0,0,0
968,20171030,IC4,Zach,So what's fascinating to me is the stats in actually these two that I can see  does anyone have an idea of why that is so different from the others?,1,0,0,0
969,20171030,SVHS,Alison,That's a very good question. I know that it's all about environment and culture. You adapt to your environment so if a lot of people are eating unhealthy foods. It's more likely that obesity can arise out of that. But as far as why it's those states in particular  I don't know.,1,0,0,0
970,20171030,IC4,Zach,Probably it would be interesting for probably someone else to try and look up that and I can also see the other yellows  there's this one here and the other one which I tend to think is the lowest. And also Hawaii here. I thought that was very fascinating to me. Two of them could be like really and three would be really low and yellow. Maybe that's something worth to look at. And also just looking across the whole map I can see towards the western side it tends to be higher  and this other side tends to be a little bit lower than the rest. It might be worth someone investigating and really looking at it. So  going back to your questions here  who is responsible  the food system  the health system  or simply the individual. What was your conclusion about these questions?,1,0,0,0
971,20171030,SVHS,Alison,Well for me  I know that the food system is the one providing us for us to consume all these bad products. But the health system is the one who's not enforcing a healthy diet. And the individual is all feeding these lies and allowing this to happen. But I also believe that the power is within the people. So if we start educating about this problem. Then we could start having a voice and knowing that this problem can definitely be solved if we see the power in ourselves. 'Cause usually we don't see the power in ourselves when we have someone higher above us  for example the government or even all these industries  so yeah I think it's kind of like  it's everyone. Everyone kind of contributed to this big problem.,1,0,0,0
972,20171030,IC4,Zach,Great. Atemate and probably Denis  I'm sure this problem is not just a problem in America alone. But even here in Kenya it's beginning to be a problem and I'm sure some of our students would be interested in also investigating this and working with you on this. Probably we will share with them and see if you can collaborate and work together on this together and see if you can take your presentation to the next level. Thank you very much for preparing a wonderful Sway. Thank you.,1,0,0,1
973,20171030,SVHS,Alison,Thank you Zach. I'll definitely look into the map and how the diet can be affected from the west side to the east side.,1,0,0,0
974,20171030,IC4,Zach,Right thanks.,0,0,0,0
975,20171030,SAG,Denis,Thank you Zach for sharing. Thank you. Alison did you want to say something?,0,0,1,1
976,20171030,NYSCI,Alicia,If I may add one more comment about specifically ranging from the west to east  one thing that I was considering maybe colonization  and also the cultivation of different cultures. Because specifically with the southern states because a lot of their food was based off of plantation and farms  where they grew a lot of corn  rice  and all these potentially starchy foods. So that was one thing I was thinking about in terms of  that may not be the most healthy things to eat especially now days. And also ultimately since in America there are a bunch of different cultures  we all are trying to assimilate into one American identity  but it's also the issue of trying to accommodate to all these different cultures without offending one another. Especially in school where perhaps if one person can't eat beef  how do you accommodate to them? And also different allergies  and there's a lot to consider in terms of making meal plans. They try to enforce the  what's it called  the plate with the different sections of like  this is how much dairy you should have. What do you do for those who can't eat dairy? I think it's also a greater issue of trying to pertain to all these different cultures and also trying to have everyone trying to make sure that everyone is able to have a definition of healthy. And make sure that they're eating the right way.,1,0,0,0
977,20171030,SAG,Denis,Okay. I think that was very clear from Alicia. And also from Zach. That was a good question and also a comment on what you made. You can now see you made that great impact when you share it with people. Then again  because we have like 8 minutes I would like to go to the last question. Just finish on this last question. The last question says  let me check  should plastic bags be banned from the grocery stores? Should plastic bags be banned? So maybe to say something about that  something small about that. Plastic bags should be banned  my own opinion  plastic bags should be banned from grocery stores. I often go to the store and buy one or two  and I'm given so many bags. I feel that we have become extremely because the moment you go to the shop you are given these bags then you dump them to the environment. Because they are unbiodegradable they end up no decomposing and adds contamination to the soil and to the environment. And again when the animals eat this pollutant bags  they can die and all that. So what I was asking  do you have any other solution  do you propose or oppose the fact the plastic bags should be banned from the grocery store? Atemate? Do you have anything?,1,0,1,1
978,20171030,SAG,Ateamate,Okay plastic bags are to think of animals  environment  actually a suggestion I have  you're going to buy a and then you just  let's say you are from work or something of that sort. Then you don't have any place prepared to buy but you need to buy something to go home with.,1,0,0,0
979,20171030,SAG,Denis,That's really nice Atemate. Another comment or any proposal of what the statement said? Jake do you have anything to say?,0,0,1,1
980,20171030,SVHS,Alison,So as far as,0,0,0,0
981,20171030,SAG,Denis,About the plastic bags. Yeah  yeah.,0,0,0,0
982,20171030,SVHS,Alison,I was thinking that if we stop producing them  they'll still exist because for an example  if you take home your grocery bags in plastic bags  you could always bring them back. So as long as we're reusing them and not producing them again  I think it would be more efficient that way. And eventually I feel like we could just start recycling all this stuff rather than just producing more and more plastic that will just eventually go in the ocean and the rest of the environment.,1,0,0,0
983,20171030,SAG,Denis,Anymore comment?,0,0,0,0
984,20171030,NYSCI,Alicia,I think it would be very difficult to eliminate plastic bags completely. Especially since it's such a staple associated with going to the grocery store  you're gonna get a plastic bag unless you're committed to having your own bag that you bring with you everywhere. So I think the greater solution would be to figure out how to repurpose bags. Or figure out some way to use plastic bags in a compelling way that'll pertain to the public. So one of the  so at NySci we have one of these internships where students are able to explore the maker space and work with a bunch of different tools to make a project. And so one of the projects of this last intake was that they used plastic bags  and I forgot what chemical they used but it would disintegrate them and then they would make a mold in which they could create lamps. So the lamp would be made of plastic bags. And I found that so fascinating because to take this like household item to make into something that you could repurpose in your house  I thought it was the most innovative thing. And so I hope that we can find innovative ways to repurpose plastic bags. Because unfortunately they're cheap and easy to produce so it'll be difficult to eliminate them completely. But I think finding ways to reuse them is the best solution.,1,0,0,0
985,20171030,SAG,Ateamate,Okay Alicia  can you imagine a situation in where our country plastic bags are banned? Like if you're found with a plastic bag there's a fine you're supposed to pay?,1,0,0,0
986,20171030,NYSCI,Alicia,You're fined if you're found with a plastic bag?,0,0,0,0
987,20171030,NYSCI,Alicia,Oh wow. So what do you use to carry your things?,1,0,0,0
988,20171030,SAG,Ateamate,You need to like be prepared for shopping so always carry your bag or if not there are these some bags but not plastic. but you just need to be prepared for your shopping at the market. supposed to be having your own bag or buy another bag which is not plastic.,1,0,0,0
989,20171030,NYSCI,Alicia,Well that's great to hear to be honest. That's something I did not know  so thank you for enlightening me about that.,0,0,0,1
990,20171030,SAG,Denis,Okay thank you. Yeah?,0,0,0,0
991,20171030,SVHS,Israel,Also I would like to share that I think it has to deal with the culture also. For example  when you go to Mexico you go to the supermarket in Mexico called el Mercado  the majority of the people they bring their own bags. And so they don't provide you with plastic bags  and so you have to bring your own bag. And so if we train future generations to go out and do that every time they go to the supermarket  then things will change drastically not to use a lot of plastic bags.,1,0,0,0
992,20171030,SAG,Denis,Sure. I get you Israel.,0,0,0,0
993,20171030,SAG,Denis,Sure. I hope any other comment about what we have discussed today. About the presentation that Alison made. And also question that Alicia posted. And also my question. I hope there's not any other question on that  so because of time I would like to appreciate everyone for availing themselves of the meetup and sharing nice presentation. And also challenging other people with the question. I want to give 30 second for everyone just to say  including Atemate  on how the meeting was. Just say what your concerning the meetup. Like a concluding statement.,0,0,1,1
994,20171030,SAG,Ateamate,I think the meetup was so great. It went well  especially the presentation from Alison. It thought that was so great  I got a lot of content from your presentation. it was also great meeting thank you.,1,0,0,1
995,20171030,SAG,Denis,So thank you Atemate. Alison  you want to say something? I feel you want to say something.,0,0,1,0
996,20171030,SVHS,Alison,I just wanna say thank you all for listening  'cause I know this information is very important to me. And I know we can start taking this information and using it and changing peoples lives. And I'm glad that people gave me a lot of questions and critiques and all that good stuff. So thank you.,0,0,0,1
997,20171030,SAG,Denis,Thank you a lot.,0,0,0,0
998,20171030,SVHS,Jake,I just wanna say thank you for having me first of all. It was great to be here and to hear all your responses and questions  and learning from you guys. And you guys learning from us. It was a great experience and I can't wait to be here for the next meeting.,0,0,0,1
999,20171030,SAG,Denis,Thank you. Again  there's a link  Alicia may you please say something before maybe I go ahead?,0,0,1,0
1000,20171030,NYSCI,Alicia,Yeah I enjoyed this meeting a lot. And I'm glad to see some new faces  some old faces  and it was great to hear from everyone again. And I loved your presentation Alison. And I've never used Sway before so this was definitely something new to me. So I'm definitely looking forward to learning about all your upcoming projects and to make some of my own. So  excited for the future.,0,1,0,1
1001,20171030,SAG,Denis,Thank you a lot. I would like to appreciate you for the positive response. And when you look at the chat window  there's a link I've just posted there. You can click that link  go to the website  then maybe write your comment there. Your comment about the meetup and some of the things you are expected to write on that  maybe let me brief you on what is expected. So you're expected to maybe  when you are writing the comment these are some of the questions that maybe you might have. What are some specific STEM things you learned? Is there anything that especially please you or disappointed you in today's meetup? What skills can you develop or used in your meeting to be more effective? Is there anything that led you to think differently about yourself  about STEM  school  and others. concerning the meetup. So I'd like to after this meetup  you go to reflection form and write something. Immediately after the meetup. Thank you a lot.,0,0,0,0
1002,20171030,SVHS,Israel,Thank you Denis  thank you everybody it's a pleasure seeing you. We're looking forward for next global meeting. You guys rock. Let me tell you. So I just wanna say thank you to all of you. Thank you so much. From Spring Valley High School  Las Vegas Nevada. Students Create.,0,0,0,1
1003,20171030,SAG,Denis,Israel thank you also for availing yourself and your students. Hope that maybe soon next week at this time we'll also be able to meet other students who were not able to share their presentation. Any promise please? Hello  Israel?,0,0,0,0
1004,20171030,SVHS,Israel,Yes Denis?,0,0,0,0
1005,20171030,SAG,Denis,I've made a request on whether you can avail yourself maybe next week at the same time with students who were not able to share their presentation and also-,0,0,0,0
1006,20171030,SVHS,Israel,Yeah the connection wasn't clear enough so I couldn't hear you well. Yeah definitely yes. We will keep you posted  all of you on the agenda  on the next coming global meeting. So as soon as we find out who's gonna be able to make it  we'll sign in so we can see each other again. And also we can learn from each other. Very exciting.,0,0,0,1
1007,20171030,SAG,Denis,Then Alicia  thank you a lot Israel. Then Alicia  I'm actually requesting if maybe next time you work on your camera. We'd really like to see your face  your smile.,0,0,0,1
1008,20171030,NYSCI,Alicia,Thanks yeah I'll try to work on that.,0,0,0,0
1009,20171030,SAG,Denis,Yeah sure. Cause most of the people just heard your voice but they have not seen you. So thank you everyone for availing yourself and goodbye.,0,0,0,1
1011,20171018,CHS,Jennifer,Hi this is Jennifer from Cabrillo,0,0,0,0
1012,20171018,SAG,Denis,Hi. May you turn your video on please?,0,0,0,0
1013,20171018,CHS,Jennifer,I'm doing well.,0,0,0,0
1014,20171018,SAG,Denis,You look so familiar I seem that I've seen you before,0,0,0,0
1015,20171018,CHS,Jennifer,Oh yeah I've been on different meetings,0,0,0,0
1016,20171018,SAG,Denis,Yeah. Where is ,0,0,0,0
1017,20171018,CHS,AJ,Hi I'm from Cabrillo,0,0,0,0
1018,20171018,CHS,Alex,Hi my name is Alex  I'm from Cabrillo. I'm a new member in IC4.,0,0,0,0
1019,20171018,SAG,Denis,Alex you are really welcome.,0,0,0,0
1020,20171018,SAG,Denis,And feel at home. I know you'll get surprised at what we'll be discussing in the next few minutes. But feel welcome.,0,0,0,0
1021,20171018,SAG,Denis,What about Jennifer?,0,0,1,0
1022,20171018,SAG,Denis,Please try to put your camera at a fixed position. Yeah? Don't move your camera please. Yeah good thank you.,0,0,0,0
1023,20171018,CHS,Jennifer,Alright thank you,0,0,0,0
1024,20171018,SAG,Denis,Then also I'm not seeing your name I'm just seeing some digits. I'm requesting if you can put your camera at a fixed position. Jennifer? Are you in the same room with the third girl. I'm not seeing her name.,0,0,0,0
1025,20171018,CHS,Jennifer,Oh yeah we're all in the same room me  Alex  and AJ,0,0,0,0
1026,20171018,SAG,Denis,May you please ask your to be on,0,0,0,0
1027,20171018,CHS,Alex,Can you be on AJ?,0,0,1,0
1028,20171018,CHS,AJ,Yeah I'm trying,0,0,0,0
1029,20171018,CHS,Alex,Okay she's trying,0,0,0,0
1030,20171018,SAG,Denis,Okay. Let's wait for her for a few minutes then we'll get started  okay?,0,0,0,0
1031,20171018,SAG,Denis,Yeah I think that's better now.,0,0,0,0
1032,20171018,SAG,Denis,yeah  yeah  yeah  good. That's okay  okay? Yeah that's okay. Then please  let's try to put our camera at a fixed position so that we don't have that movement  okay? Yeah like for Jennifer and Alex it's okay. For AJ Cabrillo please. Yeah yeah that's okay. Yeah yeah good. That position okay. Thank you. So maybe. So maybe before we start  I would like us to go through some of the few things that we need to know that will help us as we continue the meeting. So we need to know that these meetings they're about just us meeting together and sharing topics related to science  technology  and engineer. And I will request if  in case you're not speaking then you turn your microphone off so that we can prevent that background noise. Then again  on your screen there's also a chat window. Please put it on so in case there is any issue or question just write there  okay? Then at the end you also have the reflection forms that you need to fill. So in reflection form actually you are expected to write there what do you feel about the meeting. Just write your own what you feel  what did not go well  just comment. Yeah thank you very much. So maybe before you start I would like us to introduce ourselves. I know most of you don't know me. My name is Denis  I'm from Kenya  and I'm IC4 facilitator and also educator. I used to learn more about IC4 and for now I'm teaching other kids on how to make video and share with you. In case you'll be available for the next meeting Saturday 5PM Kenyan time you'll be able to see some of us students okay. So my name's Denis. So maybe Alexander can you say something brief about yourself. And I would like us to feel free.,0,0,1,0
1033,20171018,CHS,Alex,Okay so my name is Alex I'm 15 at Cabrillo in California of USA. I don't really know what to say about myself.,0,0,0,0
1034,20171018,SAG,Denis,Thank you very much. You like math?,0,0,0,0
1035,20171018,CHS,Alex,Yeah math,0,0,0,0
1036,20171018,SAG,Denis,Yeah thank you very much Alex and you are welcome,0,0,0,0
1037,20171018,SAG,Denis,Jennifer?,0,0,1,0
1038,20171018,CHS,Jennifer,Hi  my name's Jennifer. I go to Cabrillo and I'm a tenth grader just like Alex. IC4 just started last year but we weren't all that prepared  we didn't know most of it. But now we made it to the club and I'm the secretary.,0,0,0,0
1039,20171018,SAG,Denis,Very welcome I'm happy to meet you for the first time if I'm not wrong. Thank you. Yes.,0,0,0,1
1040,20171018,CHS,AJ,Hi I'm AJ I'm from Cabrillo. I'm a tenth grader just like Alex and Jennifer. I am the Vice President of IC4 right now. Yeah.,0,0,0,0
1041,20171018,SAG,Denis,Wow thank you. And you're the Vice President?,0,0,0,0
1042,20171018,SAG,Denis,Yeah thank you a lot yeah. So the first step is always introduction  then we go to sharing our videos  then in case you have any questions you'll be free to ask. So maybe I'll expect you to have maybe some of the ideas that you'd like to share with us. And also for me I have a video that I'd like us to watch then we discuss then  then I'll give you a chance to comment on the video. So maybe to start with my video  how many of you have visit the online? The website? That I've just posted there? The reflection form? So in the reflection form there's a video posted about how solar panel works  so maybe I'd like to share screen with you so you can watch this video. Then after that we discuss. So let me just share screen.,0,0,0,0
1043,20171018,SAG,Denis,Are you able to see the screen?,0,0,0,0
1044,20171018,CHS,AJ,Is there an audio to the video?,0,0,0,0
1045,20171018,SAG,Denis,Are you able to view the video?,0,0,0,0
1046,20171018,CHS,AJ,We can't hear anything,0,0,0,0
1047,20171018,SAG,Denis,So that was the video. Have you watched the video? Yeah. So maybe to brief you something about the video. The video was about the solar panel and I was just explaining how the solar panel works. So some of the things I've looked at  some of the that measure the solar panel  and how a solar panel works. I hope you know what solar panel is. Do you know what solar panel is?,1,0,0,0
1048,20171018,SAG,Denis,Yes it's always black and mostly you might find it on top of the roof. So any comment on the video? Or any question?,1,0,0,0
1049,20171018,CHS,AJ,Well I think it was a pretty interesting idea cause I didn't know there's a certain angle for it to work efficiently.,1,0,0,1
1050,20171018,SAG,Denis,Yeah thank you. But I hope for now you have known it. So mostly what happened with the solar panel it always painted black and carefully there's transparent glass. So all the parts normally have the function. Like the black thing in it  it always so what happens to put your solar panel on top of the roof and the sunlight  then the sunshine from the sun which you call the photons will heat the metal. So the moment it hit the metal the metal will emit the electrons. So the movement of such electrons are what produce electricity and we use them in our homes. So some of the functions we've talked about  the it depend on which position you place your solar panel  then again you we are talk about cold season and hot season. Summer and winter. Yeah. Any comment from Alexander?,1,0,1,0
1051,20171018,CHS,Alex,I had a question.,0,0,0,0
1052,20171018,CHS,Alex,Would you be able to use solar energy during a blackout?,1,0,0,0
1053,20171018,SAG,Denis,Yeah it's possible. What normally happens  the moment you place your solar panel on top of the roof for it to charge  I think  black out as in? What do you mean by blackout cause I normally know only electricity can go for blackout but solar but now compared to where the sunlight  the amount of energy it will produce will be much lower when it is in shade. Yeah. Any comment Alexander still?,1,0,1,0
1054,20171018,CHS,Alex,I think it was a very good video. I learned a lot from the video about solar energy and solar panels.,1,0,0,1
1055,20171018,CHS,Jennifer,I have a question,0,0,0,0
1056,20171018,CHS,Jennifer,About the video. I was wondering if there's a limited amount of energy it can collect?,1,0,0,0
1057,20171018,SAG,Denis,May you pardon please?,0,0,0,0
1058,20171018,CHS,Jennifer,If there's a limited amount of energy the solar panel can collect?,1,0,0,0
1059,20171018,SAG,Denis,Yeah sure. That's true. It depend with the size of the solar panel. We have the bigger ones and we have the smaller ones. I know the smaller one cannot produce electricity that is used in. The amount of energy produced by the solar panel depend on the size of the solar panels. And the number of cells in it. The bigger the solar panels  the more the number of cells. The more the number of cells the more energy to produce. Okay. Yeah. In case you have solar panels that's like this. Let me maybe the size is this okay? You can't expect it to produce electricity that is used in big industries but the then it produce more energy. So it depend on the size. Anymore question  comment? So thank you for watching the video and I really appreciate for your comments and courage yeah thank you. Is there anything you want to share with us?,1,0,1,1
1060,20171018,CHS,Jennifer,We haven't made any videos so far but we did have some ideas that we were thinking of doing during this year. We were thinking of doing bio-diversity project we're planning to fundraise for a trip to Catalina and we were going to research about the land  the people maybe and ,1,0,0,0
1061,20171018,SAG,Denis,So about the diversity project what will it be all about?,1,0,0,0
1062,20171018,CHS,Jennifer,We were thinking of looking at the different organisms that live in the sea and maybe the people that lives in the region.,1,0,0,0
1063,20171018,SAG,Denis,Yeah I get it  yeah. It ,0,0,0,0
1064,20171018,CHS,Jennifer,Well last year we took a trip to Catalina and we saw the organisms they have there and it kind of struck our curiosity and so we plan to do it again this year,1,0,0,0
1065,20171018,SAG,Denis,Okay. Do you expect to start the project soon about the diversity?,1,0,0,0
1066,20171018,CHS,Jennifer,We're still in the middle of planning but around March next year that's when we'll plan to go.,0,0,0,0
1067,20171018,SAG,Denis,I'm really hoping to see it. And I hope you will share with us in the meetings. Alexander is there anything you like? Yeah? ,1,0,1,0
1068,20171018,CHS,Alex,We're also interested in the architecture around the world like the ancient buildings or anything. So. Yeah.,1,0,0,0
1069,20171018,SAG,Denis,Alexander I'm really interested in that because for now about the architecture or work that you're talking about?,1,0,0,0
1070,20171018,CHS,Jennifer,Well we were thinking of researching about the oldest buildings around the world. So like their basic structure and how well it was built to stay up that long.,1,0,0,0
1071,20171018,SAG,Denis,Really nice. Alexander and Jennifer?,0,0,1,0
1072,20171018,SAG,Denis,Why do you want  why are you so interested in building and maybe the architecture work?,1,0,0,0
1073,20171018,SAG,Denis,So let me give you some time as you still think. AJ do you have anything you'd like to share with us? Anything that is science  mathematics  technology  engineering related topics?,1,0,1,0
1074,20171018,CHS,AJ,We were thinking of also what requires for certain techniques to be done for it to be like what  how does the mind work when you do the techniques that is required for a certain move. Yeah.,1,0,0,0
1075,20171018,SAG,Denis,Tell us more about that.,1,0,1,0
1076,20171018,CHS,Jennifer,Well with parkour it's usually involve jumping off tall and high places. So I guess we're wondering what that does to the mind.,1,0,0,0
1077,20171018,SAG,Denis,Mhm. Really good one. Really great. Sure. Will we get to see some of your finished projects  maybe in the coming meet ups. Then anything  any math concept that you like to share?,1,0,0,0
1078,20171018,SAG,Denis,Alexander? Or AJ or Jennifer?,0,0,1,0
1079,20171018,CHS,AJ,Or we could apply geometry into architecture the buildings. Like what shapes did they use for it last longer.,1,0,0,0
1080,20171018,SAG,Denis,That's really nice. That's really nice. May I ask a question? What are some of the maybe  for communication online ,1,0,0,0
1081,20171018,CHS,AJ,Pardon?,0,0,0,0
1082,20171018,SAG,Denis,The impact in technology  the impact of technology in communication.,1,1,0,0
1083,20171018,CHS,AJ,I think it makes it easier for us to communicate with each other. And we can work efficiently than having no technology at all.,1,1,0,0
1084,20171018,CHS,Jennifer,I think it's a really great improvement in communication. Because instead of like being next to each other to work on it we're able to be in different places while working on the same thing. And sharing our own ideas and.,1,1,0,0
1085,20171018,SAG,Denis,and AJ. the impact of technology in communication.,0,1,0,0
1086,20171018,CHS,Jennifer,Are you planning on doing any projects soon?,1,0,0,0
1087,20171018,SAG,Denis,Yeah  yeah I'm planning cause I just done it this evening. This evening  just four hours ago I was just practicing and editing video. more project  communication. I'm planning to do using laptops  phones  we're not even there. Was a little bit difficult but now we are  it is more easier  okay. The mobile phones you can talk to someone wherever you are. So I wanted to know some of the impact of technology. Do posted effects. Now or will you prefer we go back to the ,1,1,0,0
1088,20171018,CHS,AJ,I think there's a positive effect and negative effect. Because communication can also effect kids mostly kids to be on their phone most of the times than actually communicating with like communicating about their education or finding more about stuff. Yeah. Yeah.,1,1,0,0
1089,20171018,SAG,Denis,That's really nice AJ. Thank you a lot. Alexander?,0,0,1,1
1090,20171018,CHS,Alex,I think communication can have a negative effect because of cyber bulling it can really effect kids in a negative way. It can be to or yeah.,1,1,0,0
1091,20171018,SAG,Denis,So in your  what you have just said  you mentioned something very important about cyber bullying. It's really a bad thing to cyber bull  so maybe give us an instance or maybe in case your are cyber bulled or your friend an instance an example?,1,1,0,0
1092,20171018,CHS,Alex,An example?,0,0,0,0
1093,20171018,SAG,Denis,Yeah sure. ,0,0,0,0
1094,20171018,CHS,Alex,They can commit suicide,1,0,0,0
1095,20171018,SAG,Denis,Yeah yeah. But it's possible and that's what I said  some people can commit suicide because something so painful. Yeah. Very nice. Any question that you'd like to ask?,1,0,1,0
1096,20171018,CHS,Alex,I don't have any questions.,0,0,0,0
1097,20171018,SAG,Denis,Okay Jennifer do you have any?,0,0,1,0
1098,20171018,CHS,Jennifer,Involving the bio diversity I was wondering if you live any bodies of water near you?,1,0,0,0
1099,20171018,SAG,Denis,Any?,0,0,0,0
